0.0000000000e+00	2.0000000000e-01	
1.0012920274e-01	2.3358765990e-01	
2.0066349442e-01	2.6284703450e-01	
3.0052628079e-01	2.8944392716e-01	
4.0050526801e-01	3.1621469832e-01	
5.0063798891e-01	3.4048465651e-01	
6.0020296685e-01	3.6210351558e-01	
7.0074313843e-01	3.8109508247e-01	
8.0001948263e-01	3.9538920594e-01	
9.0033352619e-01	4.1692298920e-01	
1.0001941484e+00	4.3668130835e-01	
1.1003870003e+00	4.5458575729e-01	
1.2001663898e+00	4.7056105883e-01	
1.3003163142e+00	4.8488872674e-01	
1.4000798277e+00	4.9762595145e-01	
1.5002400620e+00	5.1341074337e-01	
1.6000175548e+00	5.3024689095e-01	
1.7004955503e+00	5.4677451230e-01	
1.8005702986e+00	5.6283516766e-01	
1.9002530700e+00	5.7855331336e-01	
2.0003262413e+00	5.9804773200e-01	
2.1000339888e+00	6.1665906768e-01	
2.2001610927e+00	6.3466122995e-01	
2.3007231845e+00	6.5206062156e-01	
2.4002226888e+00	6.6861263923e-01	
2.5002082498e+00	6.8460091186e-01	
2.6007048067e+00	7.0006097618e-01	
2.7002343934e+00	7.1480296430e-01	
2.8003397834e+00	7.2908046635e-01	
2.9003024081e+00	7.4282866409e-01	
3.0001586242e+00	7.5609670101e-01	
3.1006977590e+00	7.6900982979e-01	
3.2004563938e+00	7.8140558453e-01	
3.3002240732e+00	7.9341783890e-01	
3.4000390292e+00	8.0506471710e-01	
3.5006914362e+00	8.1645059094e-01	
3.6007162024e+00	8.2746045449e-01	
3.7001468440e+00	8.3807101460e-01	
3.8005252851e+00	8.4845422160e-01	
3.9003769348e+00	8.5848063521e-01	
4.0004878267e+00	8.6822637435e-01	
4.1001271657e+00	8.7762683860e-01	
4.2000797179e+00	8.8676867302e-01	
4.3003714693e+00	8.9564786917e-01	
4.4002561888e+00	9.0419852974e-01	
4.5005174947e+00	9.1250016851e-01	
4.6003956878e+00	9.2050169160e-01	
4.7006735537e+00	9.2826744264e-01	
4.8005168053e+00	9.3574485923e-01	
4.9001154665e+00	9.4296085322e-01	
5.0000922655e+00	9.4996794896e-01	
5.1004492276e+00	9.5677836750e-01	
5.2004255222e+00	9.6334990099e-01	
5.3000402447e+00	9.6969831223e-01	
5.4000776249e+00	9.7588244827e-01	
5.5005547900e+00	9.8191746777e-01	
5.6007347347e+00	9.8777445201e-01	
5.7006477687e+00	9.9346360614e-01	
5.8003258474e+00	9.9899655951e-01	
5.9005553860e+00	1.0044306196e+00	
6.0006155812e+00	1.0097320132e+00	
6.1005436012e+00	1.0149173707e+00	
6.2003762219e+00	1.0200001238e+00	
6.3001507269e+00	1.0249936449e+00	
6.4006544046e+00	1.0299535980e+00	
6.5004263569e+00	1.0348253370e+00	
6.6002548361e+00	1.0396620345e+00	
6.7001777686e+00	1.0444786860e+00	
6.8002327393e+00	1.0492799423e+00	
6.9004567059e+00	1.0540741515e+00	
7.0001301314e+00	1.0588698595e+00	
7.1000392643e+00	1.0637193642e+00	
7.2002160854e+00	1.0685536492e+00	
7.3006909723e+00	1.0733342850e+00	
7.4007270226e+00	1.0780318960e+00	
7.5003418173e+00	1.0826559948e+00	
7.6003192851e+00	1.0872344060e+00	
7.7006786411e+00	1.0916954376e+00	
7.8006590030e+00	1.0960515572e+00	
7.9002620371e+00	1.1003112541e+00	
8.0001031038e+00	1.1045099681e+00	
8.1003728859e+00	1.1086591513e+00	
8.2002431508e+00	1.1127238008e+00	
8.3004967088e+00	1.1167384751e+00	
8.4003745803e+00	1.1206709560e+00	
8.5006605286e+00	1.1245487874e+00	
8.6006064874e+00	1.1283442705e+00	
8.7002381244e+00	1.1320591605e+00	
8.8003406971e+00	1.1369034871e+00	
8.9001833478e+00	1.1418641102e+00	
9.0005524931e+00	1.1467590280e+00	
9.1007257721e+00	1.1515412134e+00	
9.2007391505e+00	1.1561976927e+00	
9.3006286890e+00	1.1607250414e+00	
9.4004315033e+00	1.1651214560e+00	
9.5001859523e+00	1.1693875800e+00	
9.6006805758e+00	1.1735553206e+00	
9.7004542875e+00	1.1775694169e+00	
9.8002954700e+00	1.1814480996e+00	
9.9002424043e+00	1.1851900373e+00	
1.0000332614e+01	1.1887832408e+00	
1.0100602592e+01	1.1922347486e+00	
1.0200331100e+01	1.1955176839e+00	
1.0300304897e+01	1.1986407660e+00	
1.0400555859e+01	1.2016000289e+00	
1.0500350122e+01	1.2043791892e+00	
1.0600473220e+01	1.2070038649e+00	
1.0700180938e+01	1.2094588855e+00	
1.0800257983e+01	1.2117683284e+00	
1.0900722409e+01	1.2139380178e+00	
1.1000034573e+01	1.2159409360e+00	
1.1100526002e+01	1.2174625205e+00	
1.1200309449e+01	1.2181596272e+00	
1.1300470747e+01	1.2179955914e+00	
1.1400234443e+01	1.2170623734e+00	
1.1500382077e+01	1.2153464767e+00	
1.1600156394e+01	1.2127523207e+00	
1.1700341439e+01	1.2091349076e+00	
1.1800192402e+01	1.2095934905e+00	
1.1900494299e+01	1.2115928681e+00	
1.2000513246e+01	1.2136070202e+00	
1.2100280485e+01	1.2156347067e+00	
1.2200581596e+01	1.2176884595e+00	
1.2300695072e+01	1.2197494432e+00	
1.2400657649e+01	1.2218181114e+00	
1.2500506468e+01	1.2238934430e+00	
1.2600279112e+01	1.2259722487e+00	
1.2700013320e+01	1.2280507067e+00	
1.2800497465e+01	1.2301416163e+00	
1.2900270580e+01	1.2322099156e+00	
1.3000120834e+01	1.2342683656e+00	
1.3100086442e+01	1.2363177500e+00	
1.3200204952e+01	1.2383594295e+00	
1.3300512812e+01	1.2403865485e+00	
1.3400288567e+01	1.2423812485e+00	
1.3500318427e+01	1.2443516026e+00	
1.3600633801e+01	1.2462854294e+00	
1.3700500580e+01	1.2481681335e+00	
1.3800703936e+01	1.2500118862e+00	
1.3900498925e+01	1.2517986213e+00	
1.4000669754e+01	1.2535460524e+00	
1.4100458798e+01	1.2552381753e+00	
1.4200648776e+01	1.2568856289e+00	
1.4300453892e+01	1.2584759353e+00	
1.4400131074e+01	1.2600121224e+00	
1.4500182110e+01	1.2614979898e+00	
1.4600608175e+01	1.2627714890e+00	
1.4700647324e+01	1.2635871985e+00	
1.4800317546e+01	1.2638988212e+00	
1.4900402185e+01	1.2636176539e+00	
1.5000157862e+01	1.2626779786e+00	
1.5100369811e+01	1.2609905721e+00	
1.5200304988e+01	1.2583405744e+00	
1.5300749574e+01	1.2543709746e+00	
1.5400226866e+01	1.2496280181e+00	
