0.0000000000e+00	1.0000000000e+00	
1.0012046967e-01	1.1462787637e+00	
2.0003840978e-01	1.2563234914e+00	
3.0019015882e-01	1.3330661723e+00	
4.0045483493e-01	1.3740709831e+00	
5.0019842387e-01	1.4407234667e+00	
6.0026620913e-01	1.5161627045e+00	
7.0049910360e-01	1.5712373632e+00	
8.0016511059e-01	1.6074314182e+00	
9.0009738562e-01	1.6286280456e+00	
1.0000360385e+00	1.6426319590e+00	
1.1002605042e+00	1.7061984654e+00	
1.2004270424e+00	1.7589113331e+00	
1.3000841941e+00	1.8014370240e+00	
1.4000314819e+00	1.8672967568e+00	
1.5004539352e+00	1.9477447249e+00	
1.6007258356e+00	2.0352723693e+00	
1.7004292508e+00	2.1288928222e+00	
1.8003288459e+00	2.2258678277e+00	
1.9004695400e+00	2.3065922800e+00	
2.0003099675e+00	2.3767713215e+00	
2.1000505846e+00	2.4366195978e+00	
2.2004775887e+00	2.4835042308e+00	
2.3000559439e+00	2.5141959549e+00	
2.4002131521e+00	2.5273231574e+00	
2.5001158413e+00	2.5218094187e+00	
2.6000873292e+00	2.4977793283e+00	
2.7004385343e+00	2.4562639469e+00	
2.8004883414e+00	2.3988750670e+00	
2.9001005904e+00	2.3281177824e+00	
3.0001321168e+00	2.2461224769e+00	
3.1004611240e+00	2.1927656577e+00	
3.2000047878e+00	2.1993197623e+00	
3.3000967862e+00	2.1995342583e+00	
3.4001389379e+00	2.1939104598e+00	
3.5000225090e+00	2.1820020557e+00	
3.6001077629e+00	2.1641925925e+00	
3.7002597524e+00	2.1420151463e+00	
3.8003228963e+00	2.1176300831e+00	
3.9001099830e+00	2.0932720235e+00	
4.0004849111e+00	2.0705805141e+00	
4.1001230258e+00	2.0512936381e+00	
4.2004077185e+00	2.0362605406e+00	
4.3004658499e+00	2.0267154618e+00	
4.4005125369e+00	2.0232479675e+00	
4.5000847517e+00	2.0260526647e+00	
4.6006923106e+00	2.0351341909e+00	
4.7003931902e+00	2.0362728000e+00	
4.8000627681e+00	2.0291866791e+00	
4.9004051380e+00	2.0206945304e+00	
5.0002257936e+00	2.0104587044e+00	
5.1003158675e+00	1.9980606057e+00	
5.2001491530e+00	1.9834077350e+00	
5.3005260549e+00	1.9663639326e+00	
5.4004400276e+00	1.9472610350e+00	
5.5001727301e+00	1.9263217404e+00	
5.6000014007e+00	1.9037735532e+00	
5.7001959417e+00	1.8795973915e+00	
5.8000080535e+00	1.8540015184e+00	
5.9002750896e+00	1.8279877852e+00	
6.0003354811e+00	1.8197846153e+00	
6.1000608422e+00	1.8153283451e+00	
6.2003031369e+00	1.8105902163e+00	
