0.0000000000e+00	1.0000000000e-02	
1.0000247675e-01	1.1367820911e-02	
2.0003060307e-01	1.2152124908e-02	
3.0007230264e-01	1.3102118637e-02	
4.0030412215e-01	1.3855049122e-02	
5.0015527274e-01	1.4141996090e-02	
6.0013172625e-01	1.4152506570e-02	
7.0037341031e-01	1.4537910396e-02	
8.0016764563e-01	1.4648239848e-02	
9.0038746624e-01	1.4963138459e-02	
1.0001858134e+00	1.5253732608e-02	
1.1004251203e+00	1.5381556850e-02	
1.2000095514e+00	1.5670060130e-02	
1.3003124957e+00	1.5980182707e-02	
1.4005823711e+00	1.6289892251e-02	
1.5003536166e+00	1.6633163159e-02	
1.6002163806e+00	1.7205252737e-02	
1.7003866394e+00	1.7858272804e-02	
1.8002632834e+00	1.8443119394e-02	
1.9000633536e+00	1.8970868081e-02	
2.0000144791e+00	1.9396788751e-02	
2.1003498885e+00	1.9654534428e-02	
2.2003922642e+00	1.9668079500e-02	
2.3001084055e+00	1.9376654149e-02	
2.4003440531e+00	1.8750574866e-02	
2.5002625365e+00	1.7959861108e-02	
2.6003445797e+00	1.8155324577e-02	
2.7002986128e+00	1.8214106205e-02	
2.8002491596e+00	1.8062764101e-02	
2.9003455951e+00	1.8461255301e-02	
3.0000305436e+00	1.8567106585e-02	
3.1001937246e+00	1.8313118446e-02	
3.2003107107e+00	1.8631524183e-02	
3.3002147498e+00	1.8991218368e-02	
3.4000901936e+00	1.9136640423e-02	
3.5001174944e+00	1.9015260325e-02	
3.6001073337e+00	1.8979224827e-02	
3.7002241337e+00	1.9333813758e-02	
3.8002315187e+00	1.9641358184e-02	
3.9002374139e+00	1.9834009587e-02	
4.0003299958e+00	1.9886282322e-02	
4.1001144907e+00	1.9823173750e-02	
4.2000164243e+00	1.9990907218e-02	
4.3004903444e+00	2.0301820558e-02	
4.4004466251e+00	2.0598680104e-02	
4.5001082787e+00	2.0883199896e-02	
4.6003430322e+00	2.1167461041e-02	
4.7001147857e+00	2.1456850016e-02	
4.8007062665e+00	2.1741190998e-02	
4.9000670070e+00	2.1995998384e-02	
5.0005247485e+00	2.2217802628e-02	
5.1002989736e+00	2.2463241465e-02	
5.2002779106e+00	2.2655306200e-02	
5.3002224694e+00	2.2755970194e-02	
5.4000022689e+00	2.2751603127e-02	
5.5000059653e+00	2.2626732650e-02	
5.6001782670e+00	2.2375530834e-02	
5.7001446615e+00	2.2251291027e-02	
5.8003500139e+00	2.1898253654e-02	
5.9001741681e+00	2.1794173296e-02	
6.0001421840e+00	2.1763378789e-02	
6.1000244145e+00	2.1636715814e-02	
6.2000050988e+00	2.1350809397e-02	
6.3002539521e+00	2.0913479511e-02	
6.4002491206e+00	2.1301966379e-02	
6.5001774615e+00	2.1890858415e-02	
6.6002112140e+00	2.2358951943e-02	
6.7001736402e+00	2.3602781182e-02	
6.8002395153e+00	2.5371147573e-02	
6.9001836724e+00	2.7330194546e-02	
7.0001577489e+00	2.9218751944e-02	
7.1002660280e+00	3.1202893067e-02	
7.2001830649e+00	3.3621376974e-02	
7.3003632447e+00	3.5770361885e-02	
7.4003656943e+00	3.7569773491e-02	
7.5000513347e+00	3.9024016862e-02	
7.6002986611e+00	4.0117909183e-02	
7.7004026208e+00	4.1134862223e-02	
7.8005979110e+00	4.2875966148e-02	
7.9003435615e+00	4.4913291322e-02	
8.0003401722e+00	4.6738864495e-02	
8.1001530521e+00	4.6173109525e-02	
8.2004043610e+00	4.4587100474e-02	
8.3000875086e+00	4.3269214115e-02	
8.4000179507e+00	4.1417227860e-02	
8.5003938658e+00	3.8559129963e-02	
8.6001023259e+00	3.4762134569e-02	
8.7004058438e+00	3.3722766387e-02	
8.8003749097e+00	3.3098114426e-02	
8.9001154970e+00	3.4036824771e-02	
9.0001577464e+00	6.5093749167e-02	
9.1000444628e+00	1.2458234585e-01	
9.2003382367e+00	2.2415648675e-01	
9.3002827152e+00	2.9691621388e-01	
9.4001540918e+00	4.4029032090e-01	
9.5001975666e+00	5.5603038732e-01	
9.6001840078e+00	7.0545824500e-01	
9.7001803631e+00	8.3932660734e-01	
9.8000636635e+00	9.0775668053e-01	
9.9002354695e+00	9.7647385128e-01	
1.0000355329e+01	9.8926939191e-01	
1.0100054475e+01	1.0132899464e+00	
1.0200261675e+01	1.0311112828e+00	
1.0300075327e+01	1.0400550736e+00	
1.0400320678e+01	1.0454422436e+00	
1.0500347982e+01	1.0487905208e+00	
1.0600332368e+01	1.0247752305e+00	
1.0700515366e+01	9.6360025977e-01	
1.0800179729e+01	8.7929752357e-01	
1.0900416211e+01	8.2343769969e-01	
1.1000252610e+01	7.2446313894e-01	
1.1100351254e+01	6.7569347206e-01	
1.1200486372e+01	6.6937519040e-01	
1.1300411577e+01	6.6228913989e-01	
1.1400062668e+01	6.4988135113e-01	
1.1500421206e+01	6.3349810565e-01	
1.1600419565e+01	6.0563841480e-01	
